Document,GBWP (kHz),sent,p
TEXASINSTRUMENTS_INA826AIDGK,500.0,728,0.002103537
TEXASINSTRUMENTS_INA826AIDGK,6.0,2260,0.0011670431
TEXASINSTRUMENTS_INA826AIDGK,6.0,733,0.003233171
TEXASINSTRUMENTS_INA826AIDGK,60.0,731,0.0012889826
TEXASINSTRUMENTS_INA826SIDRCT,1.0,591,0.0001990151
TEXASINSTRUMENTS_INA826SIDRCT,1.0,594,0.00037564713
TEXASINSTRUMENTS_INA826SIDRCT,1000.0,579,0.001868542
TEXASINSTRUMENTS_INA826SIDRCT,500.0,582,0.0017820029
TEXASINSTRUMENTS_INA826SIDRCT,6.0,587,0.0027394448
TEXASINSTRUMENTS_INA826SIDRCT,60.0,585,0.0010918208
TEXASINSTRUMENTS_INA827AIDGKR,1.0,1930,0.00020835733
TEXASINSTRUMENTS_INA827AIDGKR,1.5,625,0.00057972444
TEXASINSTRUMENTS_INA827AIDGKR,1.5,628,0.0006881432
TEXASINSTRUMENTS_INA827AIDGKR,11.0,1944,0.004259024
TEXASINSTRUMENTS_INA827AIDGKR,11.0,1945,0.004681147
TEXASINSTRUMENTS_INA827AIDGKR,120.0,538,0.0011643027
TEXASINSTRUMENTS_INA827AIDGKR,15.0,621,0.003848345
TEXASINSTRUMENTS_INA827AIDGKR,150.0,619,0.0046088984
TEXASINSTRUMENTS_INA827AIDGKR,17.0,1939,0.0007980068
TEXASINSTRUMENTS_INA827AIDGKR,2.0,1932,0.00017711055
TEXASINSTRUMENTS_INA827AIDGKR,2.0,1935,0.0003060563
TEXASINSTRUMENTS_INA827AIDGKR,250.0,1940,0.00086829363
TEXASINSTRUMENTS_INA827AIDGKR,5.0,1927,0.00882598
TEXASINSTRUMENTS_INA827AIDGKR,5.0,1928,0.0064242575
TEXASINSTRUMENTS_INA827AIDGKR,5.0,1929,0.0070594614
TEXASINSTRUMENTS_INA827AIDGKR,5.0,541,0.002901586
TEXASINSTRUMENTS_INA827AIDGKR,530.0,617,0.003843391
TEXASINSTRUMENTS_INA827AIDGKR,6.0,1937,0.00060588506
TEXASINSTRUMENTS_INA827AIDGKR,6.0,1941,0.0007062463
TEXASINSTRUMENTS_INA827AIDGKR,6.0,1942,0.00077651907
TEXASINSTRUMENTS_INA827AIDGKR,600.0,614,0.0033785144
TEXASINSTRUMENTS_INA828IDR,0.15,529,0.0054475954
TEXASINSTRUMENTS_INA828IDR,0.15,530,0.0035649538
TEXASINSTRUMENTS_INA828IDR,1.2,561,0.0013095858
TEXASINSTRUMENTS_INA828IDR,12.0,566,0.0021078645
TEXASINSTRUMENTS_INA828IDR,170.0,454,0.0017745879
TEXASINSTRUMENTS_INA828IDR,2000.0,549,0.02116836
TEXASINSTRUMENTS_INA828IDR,260.0,555,0.01311134
TEXASINSTRUMENTS_INA828IDR,33.0,557,0.017526282
TEXASINSTRUMENTS_INA828IDR,4.7,457,0.0033471256
TEXASINSTRUMENTS_INA828IDR,640.0,552,0.013730854
TEXASINSTRUMENTS_ISO100CP,0.22,215,0.0011841016
TEXASINSTRUMENTS_ISO100CP,0.31,217,0.00086013885
TEXASINSTRUMENTS_ISO100CP,100.0,228,0.007421243
TEXASINSTRUMENTS_ISO100CP,109.0,201,0.0032863815
TEXASINSTRUMENTS_ISO100CP,2.0,201,0.002385391
TEXASINSTRUMENTS_ISO100CP,5.0,216,0.0011983077
TEXASINSTRUMENTS_ISO100CP,60.0,208,0.026346404
TEXASINSTRUMENTS_ISO103B,1.5,185,0.0055697905
TEXASINSTRUMENTS_ISO103B,20.0,181,0.04018816
TEXASINSTRUMENTS_ISO103B,4.0,174,0.0052044457
TEXASINSTRUMENTS_ISO103B,75.0,190,0.004904824
TEXASINSTRUMENTS_ISO106B,0.1,180,7.2414994e-05
TEXASINSTRUMENTS_ISO106B,0.1,186,4.9356608e-05
TEXASINSTRUMENTS_ISO106B,0.5,184,0.00059115794
TEXASINSTRUMENTS_ISO106B,100.0,187,0.0008149916
TEXASINSTRUMENTS_ISO106B,5.0,181,0.0009831538
TEXASINSTRUMENTS_ISO106B,70.0,178,0.008098379
TEXASINSTRUMENTS_ISO106B,96.0,171,0.00036901273
TEXASINSTRUMENTS_ISO107,1.5,130,0.0025122184
TEXASINSTRUMENTS_ISO107,20.0,127,0.016169788
TEXASINSTRUMENTS_ISO107,4.0,123,0.0026869387
TEXASINSTRUMENTS_ISO107,75.0,134,0.002211478
TEXASINSTRUMENTS_ISO113B,1.5,192,0.003850159
TEXASINSTRUMENTS_ISO113B,20.0,188,0.042613417
TEXASINSTRUMENTS_ISO113B,4.0,181,0.004727498
TEXASINSTRUMENTS_ISO113B,75.0,197,0.004725509
TEXASINSTRUMENTS_ISO122PG4,0.1,448,0.0009539725
TEXASINSTRUMENTS_ISO122PG4,1.0,810,0.0020389967
TEXASINSTRUMENTS_ISO122PG4,10.0,822,0.0016927053
TEXASINSTRUMENTS_ISO122PG4,11.0,811,0.00059100153
TEXASINSTRUMENTS_ISO122PG4,12.0,813,0.0004788524
TEXASINSTRUMENTS_ISO122PG4,13.0,815,0.0011494221
TEXASINSTRUMENTS_ISO122PG4,14.0,817,0.0011043551
TEXASINSTRUMENTS_ISO122PG4,15.0,819,0.0007983658
TEXASINSTRUMENTS_ISO122PG4,16.0,821,0.0011499516
TEXASINSTRUMENTS_ISO122PG4,2.0,445,0.006671948
TEXASINSTRUMENTS_ISO122PG4,2.0,446,0.005800266
TEXASINSTRUMENTS_ISO122PG4,20.0,436,0.0059100543
TEXASINSTRUMENTS_ISO122PG4,20.0,437,0.0069238846
TEXASINSTRUMENTS_ISO122PG4,3.0,435,0.005815045
TEXASINSTRUMENTS_ISO122PG4,50.0,441,0.082776286
TEXASINSTRUMENTS_ISO122PG4,50.0,442,0.09570652
TEXASINSTRUMENTS_ISO122PG4,50.0,450,0.0071007162
TEXASINSTRUMENTS_ISO122PG4,50.0,451,0.006173364
TEXASINSTRUMENTS_ISO124UG4,0.1,460,0.000735929
TEXASINSTRUMENTS_ISO124UG4,2.0,458,0.0037778714
TEXASINSTRUMENTS_ISO124UG4,20.0,451,0.005395041
TEXASINSTRUMENTS_ISO124UG4,50.0,455,0.050293107
TEXASINSTRUMENTS_ISO124UG4,50.0,462,0.0036098184
TEXASINSTRUMENTS_IVC102U,2000.0,151,0.1849045
TEXASINSTRUMENTS_IVC102U,3000.0,154,0.0026685123
TEXASINSTRUMENTS_LF198AH,0.01,510,0.0055949367
TEXASINSTRUMENTS_LF198AH,0.01,606,0.0023654972
TEXASINSTRUMENTS_LF198AH,0.01,705,0.0040156925
TEXASINSTRUMENTS_LF198AH,0.02,414,0.005652568
TEXASINSTRUMENTS_LF198AH,0.02,608,0.006728943
TEXASINSTRUMENTS_LF198AH,1.0,415,0.0012047476
TEXASINSTRUMENTS_LF198AH,1.0,511,0.0010928592
TEXASINSTRUMENTS_LF198AH,1.0,609,0.0009636452
TEXASINSTRUMENTS_LF198AH,1.0,706,0.0010310714
TEXASINSTRUMENTS_LF198AH,80.0,611,0.0016707185
TEXASINSTRUMENTS_LF198AH,86.0,417,0.0035758382
TEXASINSTRUMENTS_LF198AH,86.0,513,0.0034247963
TEXASINSTRUMENTS_LF198AH,86.0,708,0.0019026605
TEXASINSTRUMENTS_LF198AH,90.0,612,0.0036757172
TEXASINSTRUMENTS_LF198AH,90.0,709,0.0037616058
TEXASINSTRUMENTS_LF198AH,96.0,418,0.009164563
TEXASINSTRUMENTS_LF198AH,96.0,514,0.00850296
TEXASINSTRUMENTS_LF347BNPB,0.01,340,0.0034019286
TEXASINSTRUMENTS_LF347BNPB,0.01,341,0.0037037283
TEXASINSTRUMENTS_LF347BNPB,0.01,342,0.0042113666
TEXASINSTRUMENTS_LF347BNPB,20000.0,333,0.0022592926
TEXASINSTRUMENTS_LF347BNPB,20000.0,334,0.0024586737
TEXASINSTRUMENTS_LF347BNPB,20000.0,335,0.0030961405
TEXASINSTRUMENTS_LF347BNPB,2200.0,323,0.5922165
TEXASINSTRUMENTS_LF347BNPB,2200.0,325,0.6137367
TEXASINSTRUMENTS_LF347BNPB,2200.0,327,0.5864641
TEXASINSTRUMENTS_LF347BNPB,4000.0,324,0.613234
TEXASINSTRUMENTS_LF347BNPB,4000.0,326,0.6786789
TEXASINSTRUMENTS_LF347BNPB,4000.0,328,0.6850052
TEXASINSTRUMENTS_LF347DG4,13000.0,545,0.0021363564
TEXASINSTRUMENTS_LF347DG4,18.0,560,0.0015999533
TEXASINSTRUMENTS_LF347DG4,3000.0,549,0.8503077
TEXASINSTRUMENTS_LF347DG4,8000.0,544,0.00072513975
TEXASINSTRUMENTS_LF353DG4,0.01,446,0.0007304856
TEXASINSTRUMENTS_LF353DG4,120.0,427,0.0015166801
TEXASINSTRUMENTS_LF353DG4,18.0,441,0.0009560307
TEXASINSTRUMENTS_LF353DG4,3000.0,436,0.9118598
TEXASINSTRUMENTS_LF353N,0.01,215,0.0034340657
TEXASINSTRUMENTS_LF353N,16000.0,210,0.0028697061
TEXASINSTRUMENTS_LF353N,2700.0,204,0.90374637
TEXASINSTRUMENTS_LF353N,4000.0,205,0.94759977
TEXASINSTRUMENTS_LF356MWC,12000.0,308,0.00046229077
TEXASINSTRUMENTS_LF356MWC,1500.0,316,0.0046961093
TEXASINSTRUMENTS_LF356MWC,15000.0,322,0.0010557782
TEXASINSTRUMENTS_LF356MWC,5000.0,312,0.6006403
TEXASINSTRUMENTS_LF356MX,12000.0,412,0.00071287254
TEXASINSTRUMENTS_LF356MX,1500.0,431,0.003764362
TEXASINSTRUMENTS_LF356MX,20000.0,424,0.3080985
TEXASINSTRUMENTS_LF356MX,2500.0,419,0.5093295
TEXASINSTRUMENTS_LF356MX,4000.0,428,0.004167982
TEXASINSTRUMENTS_LF356MX,5000.0,422,0.88569725
TEXASINSTRUMENTS_LF356MX,50000.0,415,0.0022252472
TEXASINSTRUMENTS_LF356N,12000.0,412,0.00071287254
TEXASINSTRUMENTS_LF356N,1500.0,431,0.003764362
TEXASINSTRUMENTS_LF356N,20000.0,424,0.3080985
TEXASINSTRUMENTS_LF356N,2500.0,419,0.5093295
TEXASINSTRUMENTS_LF356N,4000.0,428,0.004167982
TEXASINSTRUMENTS_LF356N,5000.0,422,0.88569725
TEXASINSTRUMENTS_LF356N,50000.0,415,0.0022252472
TEXASINSTRUMENTS_LF411CPG4,0.01,234,0.00040178697
TEXASINSTRUMENTS_LF411CPG4,13000.0,223,0.00050049566
TEXASINSTRUMENTS_LF411CPG4,18.0,230,0.0005007736
TEXASINSTRUMENTS_LF411CPG4,2700.0,226,0.28693035
TEXASINSTRUMENTS_LF411CPG4,3000.0,226,0.72667134
TEXASINSTRUMENTS_LF411CPG4,8000.0,223,0.00048698924
TEXASINSTRUMENTS_LF412ACNNOPB,10000.0,459,0.002760925
TEXASINSTRUMENTS_LF412ACNNOPB,15000.0,460,0.0014058553
TEXASINSTRUMENTS_LF412ACNNOPB,15000.0,462,0.0021117066
TEXASINSTRUMENTS_LF412ACNNOPB,25.0,480,0.0018349848
TEXASINSTRUMENTS_LF412ACNNOPB,25.0,481,0.0051535666
TEXASINSTRUMENTS_LF412ACNNOPB,2700.0,469,0.7351022
TEXASINSTRUMENTS_LF412ACNNOPB,3000.0,467,0.8052053
TEXASINSTRUMENTS_LF412ACNNOPB,4000.0,468,0.77860993
TEXASINSTRUMENTS_LF412ACNNOPB,4000.0,469,0.88230515
TEXASINSTRUMENTS_LF412ACNNOPB,8000.0,461,0.0029735956
TEXASINSTRUMENTS_LF412CDG4,0.01,219,0.0006437136
TEXASINSTRUMENTS_LF412CDG4,120.0,199,0.0012251647
TEXASINSTRUMENTS_LF412CDG4,18.0,214,0.00040448943
TEXASINSTRUMENTS_LF412CDG4,20.0,213,7.94198e-05
TEXASINSTRUMENTS_LF412CDG4,2700.0,208,0.5725726
TEXASINSTRUMENTS_LF412CDG4,3000.0,208,0.8984841
TEXASINSTRUMENTS_LF442-MWA,0.01,382,0.002108612
TEXASINSTRUMENTS_LF442-MWA,1000.0,372,0.48797542
TEXASINSTRUMENTS_LF442-MWA,35.0,377,0.0012970798
TEXASINSTRUMENTS_LF442-MWA,600.0,372,0.31814834
TEXASINSTRUMENTS_LF444CN,0.01,292,0.0014857845
TEXASINSTRUMENTS_LF444CN,0.01,293,0.0016170149
TEXASINSTRUMENTS_LF444CN,1000.0,273,0.0011320356
TEXASINSTRUMENTS_LF444CN,1000.0,274,0.0010069276
TEXASINSTRUMENTS_LF444CN,1000.0,279,0.5429166
TEXASINSTRUMENTS_LF444CN,1000.0,280,0.55394787
TEXASINSTRUMENTS_LF444CN,35.0,286,0.0010371391
TEXASINSTRUMENTS_LF444CN,35.0,287,0.0011287878
TEXASINSTRUMENTS_LHV870LCNOPB,10000.0,182,0.0033105672
TEXASINSTRUMENTS_LHV870LCNOPB,1200.0,188,0.0024016292
TEXASINSTRUMENTS_LHV870LCNOPB,340.0,193,0.00050224765
TEXASINSTRUMENTS_LHV870LCNOPB,45000.0,172,0.46332654
TEXASINSTRUMENTS_LHV870LCNOPB,55000.0,171,0.5331989
TEXASINSTRUMENTS_LHV870LCNOPB,650.0,194,0.00035174427
TEXASINSTRUMENTS_LM13700N,10000.0,366,0.0068959245
TEXASINSTRUMENTS_LM13700N,2000.0,370,0.04974716
TEXASINSTRUMENTS_LM13700N,2000.0,378,0.0008983745
TEXASINSTRUMENTS_LM13700N,26000.0,367,0.0055166986
TEXASINSTRUMENTS_LM13700N,500.0,378,0.0006297094
TEXASINSTRUMENTS_LM13700N,50000.0,374,0.005114714
TEXASINSTRUMENTS_LM13700NNOPB,10000.0,366,0.0068959245
TEXASINSTRUMENTS_LM13700NNOPB,2000.0,370,0.04974716
TEXASINSTRUMENTS_LM13700NNOPB,2000.0,378,0.0008983745
TEXASINSTRUMENTS_LM13700NNOPB,26000.0,367,0.0055166986
TEXASINSTRUMENTS_LM13700NNOPB,500.0,378,0.0006297094
TEXASINSTRUMENTS_LM13700NNOPB,50000.0,374,0.005114714
TEXASINSTRUMENTS_LM218IDRQ1,10000.0,204,0.0008002361
TEXASINSTRUMENTS_LM218IDRQ1,100000.0,227,0.0032335694
TEXASINSTRUMENTS_LM218IDRQ1,15000.0,202,0.00027040028
TEXASINSTRUMENTS_LM218IDRQ1,15000.0,213,0.12188421
TEXASINSTRUMENTS_LM218IDRQ1,15000.0,215,0.39148673
TEXASINSTRUMENTS_LM218IDRQ1,2000.0,203,0.0002957264
TEXASINSTRUMENTS_LM218IDRQ1,200000.0,207,0.0010453877
TEXASINSTRUMENTS_LM218IDRQ1,25000.0,210,0.00031695713
TEXASINSTRUMENTS_LM218IDRQ1,3000.0,220,0.0066665024
TEXASINSTRUMENTS_LM218IDRQ1,50000.0,206,0.0010820826
TEXASINSTRUMENTS_LM218IDRQ1,80000.0,226,0.00083103584
TEXASINSTRUMENTS_LM258AMDREPG4,300.0,336,0.0039690584
TEXASINSTRUMENTS_LM258AMDREPG4,40.0,348,0.0011404527
TEXASINSTRUMENTS_LM258AMDREPG4,700.0,342,0.85644937
TEXASINSTRUMENTS_LM2900NG4,1000.0,194,0.0030798467
TEXASINSTRUMENTS_LM2900NG4,1000.0,195,0.0031688577
TEXASINSTRUMENTS_LM2900NG4,13500.0,218,0.0030058932
TEXASINSTRUMENTS_LM2900NG4,13500.0,219,0.0031556364
TEXASINSTRUMENTS_LM2900NG4,2000.0,217,0.0007694873
TEXASINSTRUMENTS_LM2900NG4,2500.0,204,0.5524168
TEXASINSTRUMENTS_LM2900NG4,2500.0,205,0.55947244
TEXASINSTRUMENTS_LM2900NG4,70000.0,210,0.0057211095
TEXASINSTRUMENTS_LM2900NG4,70000.0,211,0.0058860043
TEXASINSTRUMENTS_LM2900NG4,8000.0,199,0.01423417
TEXASINSTRUMENTS_LM2900NG4,8000.0,200,0.014640812
TEXASINSTRUMENTS_LM2902KAVMPWREP,1200.0,561,0.76606405
TEXASINSTRUMENTS_LM2902KAVMPWREP,35.0,567,0.00071380247
TEXASINSTRUMENTS_LM2902KAVMPWREP,500.0,555,0.0018159818
TEXASINSTRUMENTS_LM2902KVQDRG4Q1,1200.0,511,0.80994666
TEXASINSTRUMENTS_LM2902KVQDRG4Q1,35.0,516,0.0010541742
TEXASINSTRUMENTS_LM2902KVQDRG4Q1,500.0,507,0.0024777655
TEXASINSTRUMENTS_LM2902MT,100.0,465,0.0023625684
TEXASINSTRUMENTS_LM2902MT,100.0,467,0.0025710403
TEXASINSTRUMENTS_LM2902MT,100.0,469,0.002287517
TEXASINSTRUMENTS_LM2902MT,100.0,748,0.0008149135
TEXASINSTRUMENTS_LM2902MT,100.0,750,0.0017222482
TEXASINSTRUMENTS_LM2902MT,100.0,752,0.001396024
TEXASINSTRUMENTS_LM2902MT,50.0,742,0.005338278
TEXASINSTRUMENTS_LM2902MT,50.0,751,0.0017192191
TEXASINSTRUMENTS_LM2902MT,65.0,458,0.0033739898
TEXASINSTRUMENTS_LM2902MT,65.0,464,0.0008133979
TEXASINSTRUMENTS_LM2902MT,65.0,466,0.00090390403
TEXASINSTRUMENTS_LM2902MT,65.0,468,0.0009982235
TEXASINSTRUMENTS_LM2902MT,65.0,740,0.0028243954
TEXASINSTRUMENTS_LM2902MT,65.0,747,0.0005453884
TEXASINSTRUMENTS_LM2902MT,65.0,749,0.0008914898
TEXASINSTRUMENTS_LM2902MT,70.0,454,0.0028657601
TEXASINSTRUMENTS_LM2902MT,70.0,456,0.0031838997
TEXASINSTRUMENTS_LM2902MT,70.0,738,0.0018017304
TEXASINSTRUMENTS_LM2902MT,70.0,743,0.0031585118
TEXASINSTRUMENTS_LM2902MT,85.0,455,0.0051039495
TEXASINSTRUMENTS_LM2902MT,85.0,457,0.005552973
TEXASINSTRUMENTS_LM2902MT,85.0,459,0.0049422444
TEXASINSTRUMENTS_LM2902MT,85.0,739,0.0023969223
TEXASINSTRUMENTS_LM2902MT,85.0,741,0.0034893418
TEXASINSTRUMENTS_LM2902PWRE4,1200.0,1148,0.84548706
TEXASINSTRUMENTS_LM2902PWRE4,35.0,1153,0.002043214
TEXASINSTRUMENTS_LM2902PWRE4,500.0,1143,0.0026333379
TEXASINSTRUMENTS_LM2904VQDRG4Q1,300.0,365,0.003570392
TEXASINSTRUMENTS_LM2904VQDRG4Q1,40.0,374,0.001014393
TEXASINSTRUMENTS_LM2904VQDRG4Q1,700.0,369,0.772528
TEXASINSTRUMENTS_LM318N,100000.0,163,0.003398256
TEXASINSTRUMENTS_LM318N,15000.0,155,0.029451072
TEXASINSTRUMENTS_LM318N,15000.0,156,0.047516625
TEXASINSTRUMENTS_LM318N,15000.0,160,0.0023325847
TEXASINSTRUMENTS_LM318N,200000.0,141,0.0026017819
TEXASINSTRUMENTS_LM318N,200000.0,143,0.0047251056
TEXASINSTRUMENTS_LM318N,25000.0,142,0.0054499703
TEXASINSTRUMENTS_LM318N,300000.0,164,0.009204925
TEXASINSTRUMENTS_LM318N,50000.0,140,0.008050815
TEXASINSTRUMENTS_LM318N,50000.0,148,0.0008343768
TEXASINSTRUMENTS_LM318N,50000.0,150,0.001019771
TEXASINSTRUMENTS_LM318N,6000.0,159,0.0017137089
TEXASINSTRUMENTS_LM318N,70000.0,149,0.00033195422
TEXASINSTRUMENTS_LM318N,70000.0,151,0.00056879653
TEXASINSTRUMENTS_LM318PG4,1000.0,313,0.0022880984
TEXASINSTRUMENTS_LM318PG4,100000.0,322,0.0033899476
TEXASINSTRUMENTS_LM318PG4,100000.0,324,0.0065899147
TEXASINSTRUMENTS_LM318PG4,15000.0,307,0.43407577
TEXASINSTRUMENTS_LM318PG4,15000.0,308,0.54643595
TEXASINSTRUMENTS_LM318PG4,2000.0,293,0.00018714729
TEXASINSTRUMENTS_LM318PG4,20000.0,302,0.00041049818
TEXASINSTRUMENTS_LM318PG4,200000.0,296,0.0009910945
TEXASINSTRUMENTS_LM318PG4,200000.0,298,0.00145034
TEXASINSTRUMENTS_LM318PG4,25000.0,297,0.0006552453
TEXASINSTRUMENTS_LM318PG4,25000.0,301,0.00038600198
TEXASINSTRUMENTS_LM318PG4,3000.0,314,0.0103409495
TEXASINSTRUMENTS_LM318PG4,3000.0,315,0.006521835
TEXASINSTRUMENTS_LM318PG4,500.0,315,0.0024221472
TEXASINSTRUMENTS_LM318PG4,50000.0,295,0.001403552
TEXASINSTRUMENTS_LM318PG4,70000.0,323,0.0015292064
TEXASINSTRUMENTS_LM318PG4,80000.0,321,0.0012881217
TEXASINSTRUMENTS_LM321MFX,1000.0,386,0.27297875
TEXASINSTRUMENTS_LM321MFX,1000.0,478,0.9709815
TEXASINSTRUMENTS_LM321MFX,100000.0,475,0.060182557
TEXASINSTRUMENTS_LM321MFX,400.0,380,0.003017493
TEXASINSTRUMENTS_LM321MFX,400.0,481,0.008956076
TEXASINSTRUMENTS_LM321MFX,4000.0,371,0.0008404215
TEXASINSTRUMENTS_LM321MFX,40000.0,373,0.0060686856
TEXASINSTRUMENTS_LM321MFX,60000.0,390,0.03942371
TEXASINSTRUMENTS_LM321MFX,60000.0,484,0.014325553
TEXASINSTRUMENTS_LM321MFX,65000.0,470,0.01844021
TEXASINSTRUMENTS_LM321MFX,65000.0,474,0.017459704
TEXASINSTRUMENTS_LM321MFX,85000.0,374,0.0027302394
TEXASINSTRUMENTS_LM321MFX,85000.0,471,0.029428046
TEXASINSTRUMENTS_LM324LVIPWR,1.0,662,0.004941527
TEXASINSTRUMENTS_LM324LVIPWR,1000.0,640,0.62153566
TEXASINSTRUMENTS_LM324LVIPWR,125000.0,635,0.0026567827
TEXASINSTRUMENTS_LM324LVIPWR,1500.0,650,0.0030623032
TEXASINSTRUMENTS_LM324LVIPWR,2.0,622,0.030849654
TEXASINSTRUMENTS_LM324LVIPWR,5.0,658,0.0016304463
TEXASINSTRUMENTS_LM324LVIPWR,75000.0,645,0.007562841
TEXASINSTRUMENTS_LM324MTX,100.0,465,0.0023625675
TEXASINSTRUMENTS_LM324MTX,100.0,467,0.0025710403
TEXASINSTRUMENTS_LM324MTX,100.0,469,0.002287517
TEXASINSTRUMENTS_LM324MTX,100.0,748,0.0008149135
TEXASINSTRUMENTS_LM324MTX,100.0,750,0.0017222482
TEXASINSTRUMENTS_LM324MTX,100.0,752,0.0013960233
TEXASINSTRUMENTS_LM324MTX,50.0,742,0.005338278
TEXASINSTRUMENTS_LM324MTX,50.0,751,0.0017192191
TEXASINSTRUMENTS_LM324MTX,65.0,458,0.0033739915
TEXASINSTRUMENTS_LM324MTX,65.0,464,0.00081339834
TEXASINSTRUMENTS_LM324MTX,65.0,466,0.00090390316
TEXASINSTRUMENTS_LM324MTX,65.0,468,0.0009982235
TEXASINSTRUMENTS_LM324MTX,65.0,740,0.0028243943
TEXASINSTRUMENTS_LM324MTX,65.0,747,0.0005453884
TEXASINSTRUMENTS_LM324MTX,65.0,749,0.0008914898
TEXASINSTRUMENTS_LM324MTX,70.0,454,0.0028657601
TEXASINSTRUMENTS_LM324MTX,70.0,456,0.0031838997
TEXASINSTRUMENTS_LM324MTX,70.0,738,0.0018017304
TEXASINSTRUMENTS_LM324MTX,70.0,743,0.0031585118
TEXASINSTRUMENTS_LM324MTX,85.0,455,0.0051039495
TEXASINSTRUMENTS_LM324MTX,85.0,457,0.005552973
TEXASINSTRUMENTS_LM324MTX,85.0,459,0.0049422444
TEXASINSTRUMENTS_LM324MTX,85.0,739,0.0023969223
TEXASINSTRUMENTS_LM324MTX,85.0,741,0.0034893418
TEXASINSTRUMENTS_LM324MWA,1200.0,520,0.8502566
TEXASINSTRUMENTS_LM324MWA,35.0,526,0.0022893765
TEXASINSTRUMENTS_LM324MWA,500.0,514,0.002732271
TEXASINSTRUMENTS_LM346N,0.4,212,0.0019820218
TEXASINSTRUMENTS_LM346N,0.4,213,0.0026939423
TEXASINSTRUMENTS_LM346N,100.0,323,0.00942615
TEXASINSTRUMENTS_LM346N,100.0,335,0.963515
TEXASINSTRUMENTS_LM346N,100.0,337,0.96356666
TEXASINSTRUMENTS_LM346N,1200.0,201,0.93904793
TEXASINSTRUMENTS_LM346N,1200.0,203,0.95445246
TEXASINSTRUMENTS_LM346N,140.0,327,0.023533745
TEXASINSTRUMENTS_LM346N,140.0,329,0.023567528
TEXASINSTRUMENTS_LM346N,20.0,321,0.0035214885
TEXASINSTRUMENTS_LM346N,20000.0,192,0.007097745
TEXASINSTRUMENTS_LM346N,20000.0,195,0.009629459
TEXASINSTRUMENTS_LM346N,250.0,328,0.009002399
TEXASINSTRUMENTS_LM346N,300.0,330,0.021742556
TEXASINSTRUMENTS_LM346N,35000.0,193,0.003937578
TEXASINSTRUMENTS_LM346N,35000.0,196,0.006521137
TEXASINSTRUMENTS_LM346N,4.0,325,0.007876396
TEXASINSTRUMENTS_LM346N,50.0,336,0.96217376
TEXASINSTRUMENTS_LM346N,500.0,202,0.92630565
TEXASINSTRUMENTS_LM346N,5000.0,191,0.009017756
TEXASINSTRUMENTS_LM346N,5000.0,194,0.0106223505
TEXASINSTRUMENTS_LM346N,60000.0,207,0.005242976
TEXASINSTRUMENTS_LM346N,60000.0,208,0.007117842
TEXASINSTRUMENTS_LM346N,7.5,320,0.009550707
TEXASINSTRUMENTS_LM346N,7.5,322,0.010554541
TEXASINSTRUMENTS_LM346N,80.0,334,0.91268635
TEXASINSTRUMENTS_LM346N,800.0,200,0.9107191
TEXASINSTRUMENTS_LM348NG4,1000.0,331,0.083159566
TEXASINSTRUMENTS_LM348NG4,1000.0,333,0.36101797
TEXASINSTRUMENTS_LM348NG4,1000.0,334,0.4869826
TEXASINSTRUMENTS_LM348NG4,1000.0,335,0.4747878
TEXASINSTRUMENTS_LM348NG4,1000.0,339,0.0011568746
TEXASINSTRUMENTS_LM348NG4,15000.0,317,0.0007274498
TEXASINSTRUMENTS_LM348NG4,15000.0,318,0.00069278985
TEXASINSTRUMENTS_LM348NG4,2000.0,306,9.8977216e-05
TEXASINSTRUMENTS_LM348NG4,2500.0,323,0.016543653
TEXASINSTRUMENTS_LM348NG4,2500.0,325,0.018681237
TEXASINSTRUMENTS_LM348NG4,2500.0,327,0.015690506
TEXASINSTRUMENTS_LM348NG4,25000.0,316,0.00080742507
TEXASINSTRUMENTS_LM348NG4,70000.0,348,0.0008977481
TEXASINSTRUMENTS_LM348NG4,70000.0,350,0.0009927546
TEXASINSTRUMENTS_LM348NG4,70000.0,352,0.0009590823
TEXASINSTRUMENTS_LM348NG4,800.0,322,0.004949078
TEXASINSTRUMENTS_LM348NG4,800.0,324,0.0054704784
TEXASINSTRUMENTS_LM348NG4,800.0,326,0.005285729
TEXASINSTRUMENTS_LM348NG4,90000.0,349,0.0021874574
TEXASINSTRUMENTS_LM348NG4,90000.0,351,0.0024747646
TEXASINSTRUMENTS_LM348NG4,90000.0,353,0.002073092
TEXASINSTRUMENTS_LM348NNOPB,1000.0,332,0.08797403
TEXASINSTRUMENTS_LM348NNOPB,1000.0,334,0.37533343
TEXASINSTRUMENTS_LM348NNOPB,1000.0,335,0.502366
TEXASINSTRUMENTS_LM348NNOPB,1000.0,336,0.490154
TEXASINSTRUMENTS_LM348NNOPB,1000.0,340,0.0012302216
TEXASINSTRUMENTS_LM348NNOPB,15000.0,318,0.0007735917
TEXASINSTRUMENTS_LM348NNOPB,15000.0,319,0.0007367349
TEXASINSTRUMENTS_LM348NNOPB,2000.0,307,0.0001052594
TEXASINSTRUMENTS_LM348NNOPB,2500.0,324,0.01757537
TEXASINSTRUMENTS_LM348NNOPB,2500.0,326,0.019843567
TEXASINSTRUMENTS_LM348NNOPB,2500.0,328,0.016669916
TEXASINSTRUMENTS_LM348NNOPB,25000.0,317,0.00085863547
TEXASINSTRUMENTS_LM348NNOPB,70000.0,349,0.0009546816
